word_hex,word_bytes,word_ascii,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_with_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,primary_func_carrier_rate_pct,primary_func_background_rate_pct,all_significant_functions,n_significant_functions,top_families,family_concentration,top_family,all_carrier_genes
0x3457,34 57,4W,2,59,11.42,5.2,59,31,57,Unclassified,0.0,N/A,0,0.0,0.0,,0,SLC22A(2); UBR(2); PHYH(2); MACC(1); ADE(1); nod(1); COBLL(1); TAF(1); SEC(1); Col6a(1),3.4,SLC22A,ADE6; ADGRV1; AGA1; ALOX5AP; ANKRD12; APBA3; Abca1; BRE4; COBLL1; CPD; Ccdc7a; Col6a5; DNAH3; DOCK1; DSCAM; DSE2; EFR3B; EGT2; Efr3b; GAPVD1; GLI3; Gli3; HDAC6; Ighg2a; Krt39; LAMB4; Larp7; MACC1; MCD4; MJ0908; MSH5; Macf1; NOX5; OLFML3; PAPPA; PHYH; PRTG; PTPRZ1; ROD1; SAG1; SAXO1; SEC31; SLC22A5; SMC2; Slc17a5; TAF1; TDA7; TLE4; TNC; TNS3
0x585E,58 5E,X^,2,84,13.78,6.1,84,22,45,Unclassified,0.0,N/A,0,0.0,0.0,,0,SNX(23); CHD(5); CUL(4); ATP5MC(4); COPB(3); UBE3B(2); PLA2G(2); GINS(2); ZSCAN(2); HYCC(2),27.4,SNX,ATP5MC1; AXDND1; Atp5mc1; BIR1; CBK1; CHD4; COPB2; CUL7; Copb2; DIT2; DNAH14; Fcsk; GEMIN5; GINS1; GPATCH3; GRS2; HYCC2; Hycc2; MTOR; Mtor; PLA2G6; RIM15; RpI1; SLC25A11; SNX14; SPNS2; SRMS; Spns2; Srms; TOR1; TRRAP; Toll-7; Trpm4; UBE3B; UTP20; ZKSCAN8; ZSCAN30; ZSCAN9; Znf667; Zscan26; cyaA; faf; rhsA; rhsB; rhsC
0x0A25,0A 25,.%,2,439,46.18,9.5,439,182,355,Unclassified,0.0,N/A,0,0.0,0.0,,0,MJ(16); JAKMIP(9); KALRN(7); CEP(6); NLRP(6); STIM(5); SYNE(5); CPT(5); NFIA(5); CFAP(5),3.6,MJ,A2m; ACSM2A; ACSM2B; ACTR10; ACTRT2; ADRA1B; AFF3; AHSA2P; ALK2; ANKMY1; ANKRD18B; ANKRD31; APL6; AR; ARHGAP6; ARMH3; ASH1; ATAD5; ATG17; ATP13A1; ATP8B3; Abca5; Acad9; Actr10; Actrt2; Aff3; Ampd3; Arhgef6; Armh3; BAIAP2; BEM1; BICC1; BICD1; BZW1; Br140; CCDC150; CCDC171; CCDC88A; CCPG1; CD244; CDC42BPA; CDC53; CDNF; CEP112; CEP120; CEP162; CEP290; CEP83; CEP89; CFAP221
0xE793,E7 93,..,2,69,4.01,17.2,69,24,38,Unclassified,0.0,N/A,0,0.0,0.0,,0,RIMS(16); KANSL(7); SRRM(4); MUC(3); TIAM(2); HTT(2); CHRD(2); CDH(2); DOCK(2); RANBP(2),23.2,RIMS,ADGRB2; BIVM-ERCC5; CDH6; CDH9; CG5382; CHD7; CHRD; CPS1; Casc3; Cdh6; Cps1; DOCK11; Dock11; ELOA2; HMG20B; HTT; INTU; Invs; KANSL1; KNTC1; Kifc3; MUC4; Noct; RANBP1; RIMS2; Rich; SFI1; SNPH; SORL1; SRRM1; SYNM; TGFBRAP1; TIAM1; Tgfbrap1; Tiam1; Topors; ZNF497; Zscan20
0x3623,36 23,6#,2,54,7.45,7.2,54,24,41,Unclassified,0.0,N/A,0,0.0,0.0,,0,LRRC37A(14); BICD(2); GFPT(2); SAMD9L(1); TCF(1); CDK5RAP(1); CLIP(1); IL13RA(1); Gfpt(1); SIGLEC(1),25.9,LRRC37A,Atg2b; BBS2; BICD1; Bbx; Bicd1; CASTOR1; CDK5RAP2; CEP192; CG43867; CLIP1; Cep112; Cobll1; Dsg4; EML3; EPB41L1; FN1; GFPT1; Gfpt1; IL13RA1; Itih2; JPH3; Jph3; KAT6A; KIAA1217; LCORL; LRRC37A; LRRC37A2; LRRC37A3; Lifr; Mug1; PHF21A; PPP6R3; Ppp6r3; RAPGEF5; ROT1; SAMD9L; SIGLEC10; TCF25; Tnrc6a; Tulp2; VSB1
0x6B72,6B 72,kr,2,200,38.34,5.2,200,74,142,Unclassified,0.0,N/A,0,0.0,0.0,,0,HGS(13); TAF(8); TMEM(6); CTSW(5); NLRP(5); ATXN(5); CBLB(3); LDB(3); NPC1L(3); GBP(3),6.5,HGS,ABCA9; ADGRB3; AFG1L; ARID1B; ATXN3; AXDND1; Adgrb3; Akap1; BPIFA1; BPTF; Brdt; CBLB; CD276; CEP350; CHTOP; CIT2; CLEC18A; CLEC18B; CLEC18C; CRACD; CROCC; CTSW; Cblb; Cc2d2a; Cd34; Cep170b; Cilp; DCP1B; DDRGK1; DEF6; DIPK2A; Dipk2a; EPG5; Efcab6; Egm; Eif4g2; FAR1; FYCO1; GAD1; GBP6; GBP7; GPR158; Gbp7; Gpat2; Gucy2e; HDAC9; HGS; HIF1; HIPK2; INO80D
0xA420,A4 20,. ,2,155,26.64,5.8,155,67,127,Unclassified,0.0,N/A,0,0.0,0.0,,0,ZNF(10); NCL(7); LILRA(4); NRG(4); EPS8L(3); RAPH(3); MACROH2A(3); IQCA(3); RRBP(2); C1R(2),6.5,ZNF,ADAMTS18; AFAP1; ANK3; ANKEF1; AP3B1; ARHGAP19; ARL13B; ASXL2; ATG4C; ATG9; Adamts18; Afap1; Aplf; Arid4b; Atg4c; BCAS1; BCH2; BIK1; C1R; CAF120; CHD4; CYLD; Clca1; Cyld; Cyp1a2; Dennd2a; Drc11; EBNA1BP2; EPS8L2; Ebna1bp2; Ern1; GBP7; GRIN2A; GYS2; IL6ST; IQCA1; ITGA9; Ica1; Ilf3; KNOP1; LCP2; LILRA2; LRRD1; LUZP1; MACROH2A2; MCPH1; METTL1; MJ0675; MJECL28; NAV3
0x0967,09 67,.g,2,185,17.81,10.4,185,68,138,Unclassified,0.0,N/A,0,0.0,0.0,,0,SPG(14); ASH1L(7); KIF1A(7); BBS(5); POMT(3); DNAJC(3); TMEM87B(3); EIF4G(3); CCDC(3); PIK3C2B(2),7.6,SPG,ABCA12; ABCA5; AFF4; AIM39; ASH1L; ATG2B; Abca17; Apc2; Apob; Arhgap31; Atg2b; BBS2; BUD3; Bub1b; C12orf71; C4BPA; CAF120; CAST; CCDC110; CCDC88C; CDC42EP1; CG6693; CLEC16A; CNTLN; COBL; COG6; CSPP1; CYP4X1; Casz1; Ccdc136; Cdc42ep1; Cep290; Chl1; Clec16a; Cog4; DDX56; DENND1B; DNA2; DNAH8; DNAJC16; DYN1; Dmd; Dnah8; EEA1; EIF4G3; Eea1; Erbin; FANCI; FCHO2; FOCAD
0xE79A,E7 9A,..,2,87,12.81,6.8,87,48,74,Unclassified,0.0,N/A,0,0.0,0.0,,0,ZFYVE(5); KANSL(3); CD(3); Pcsk(2); RBM(2); NRXN(2); UBAP2L(2); GAS2L(2); MAST(2); HNRNPUL(2),5.7,ZFYVE,ADAMTS17; ADRA2C; ANKRD31; BCL2L13; Bahcc1; Baz1a; CACNA1B; CD247; CHTF18; COL6A2; CRLF1; DACT3; DENND4B; DISP3; Dpy19l1; EME1; Epop; FAM83H; FMR1; FRAT1; Fkbpl; GAS2L1; GNAS; GTF3C1; GluProRS; Gyc88E; HIBCH; HNRNPUL1; HNRNPUL2; HNRNPUL2-BSCL2; Hapln2; Hdhd5; KANSL1; KCNH4; KIF12; KMT2B; Kansl1; LRRFIP2; MAST3; MAST4; MCF2L; NOXA1; NRXN2; NSD1; PCSK1; PDSS1; PKDCC; PLEKHG2; PNMA8B; PPARGC1B
0xE56B,E5 6B,.k,2,129,10.25,12.6,129,57,99,Unclassified,0.0,N/A,0,0.0,0.0,,0,IFT(6); TMC(4); USP(4); MCM(4); TEX(3); NPC1L(3); SERPINF(3); SLC22A(3); TARS(2); NRXN(2),4.7,IFT,ADGRA3; AP4M1; ARSL; Appl; Atp10a; BLOC1S3; Bbof1; CEP295NL; CG45076; CLPTM1L; Cc2d2a; Ccdc13; Ccdc87; Cht2; Cntrob; DAGLA; EFR3A; EMILIN1; EXOC3L2; FAM120A; FAM83D; FHIP1B; Fam83h; Fan1; Fhip1b; GIGYF2; HEATR5A; Hr38; IFT122; IGFALS; INTS15; KIFC3; KLHL41; Kif15; Klhl41; Krt12; LRPPRC; MCM4; MCM7; MOCOS; MSLNL; MX1; Med14; Mocos; NLRC3; NPC1L1; NRXN1; NRXN3; NUP98; NWD1
0xA425,A4 25,.%,2,128,25.18,5.1,128,51,102,Unclassified,0.0,N/A,0,0.0,0.0,,0,HSD17B(7); NOMO(7); EGLN(4); IFT(4); ZNF(3); ITIH(3); SYT(3); SEC24C(2); CACNB(2); SETD(2),5.5,HSD17B,ADAR; ARV1; Alpk1; Aplp2; CACNB2; CG4751; CNTNAP4; CUE3; Chst12; Cyp6d5; DCLK2; DHX57; DZANK1; Dtnb; Dzank1; EGLN1; EML6; ESC8; Est-6; FABP6; GAPDH; GRIK1; HBS1L; HELLS; HHIP; HSD17B4; Hbs1l; Hhip; IDI1; IFT122; IRC10; IRF8; ITIH2; ITIH4; Irf8; KAT8; KDM2B; KIF5B; KIF5C; Kat8; Kif2b; Kif5b; Klc2; LRBA; LZTS3; MJ0951; MJ1345; MJECL23; MMS22; MPA43
0x945C,94 5C,.\,2,62,8.32,7.4,62,23,44,Unclassified,0.0,N/A,0,0.0,0.0,,0,CREB(7); PUM(4); TGFBR(4); PHC(3); NME(3); AFDN(3); Tmem(2); DDC(2); AFAP1L(2); CEMIP(2),11.3,CREB,AFAP1L2; AFDN; AR; Adgrf5; Aip; CEMIP2; CLTCL1; CREB1; Cemip2; Creb1; Crem; DDC; ENTHD1; GPR19; Gpr19; ISW2; MAP3K20; MS4A18; Map3k20; Mthfd1l; NME4; NSMF; Nek4; Noc2; Nup155; PEG3; PHC1; PHC2; PHC3; PHKB; PUM1; PUM2; Pmfbp1; Postn; Pum2; TGFBR1; TMEM266; Tgfbr1; Themis; Tmem266; Tmem94; Wrn; ZNF789; mon2
0x8A23,8A 23,.#,2,91,16.14,5.6,91,32,65,Unclassified,0.0,N/A,0,0.0,0.0,,0,NAP1L(8); CCPG(5); WDR(4); KDM5B(4); TCP11X(3); GBF(3); FAM135A(2); Cep(2); TMC(2); PLCE(2),8.8,NAP1L,ANKRD27; ATAD2; BUB1B; Bclaf1; Brat1; CCPG1; CG5721; Cep162; Cep164; Cfap57; ERCC6; Exoc8; FAM135A; FSCB; Fam135a; Fhad1; GBF1; Gprasp2; IES1; IVY1; Iqcf3; KDM5A; KDM5B; Kcnh8; Kdm5a; Ltv1; MACF1; MET2; MGA; Mical1; Mphosph8; Mtrex; NAP1L1; NPAT; NSRP1; Nap1l1; Nasp; Nefm; Odad2; PALM3; PLCE1; PPN1; RBFOX1; RBM46; RGI1; RPS27; RYR3; Rbm46; SKIC3; SPDL1
0x5829,58 29,X),2,153,26.23,5.8,153,62,111,Unclassified,0.0,N/A,0,0.0,0.0,,0,POT(7); LARS(7); SLC3A(7); KAT6B(5); PSME(5); MTCL(3); WDR(3); ADK(3); POLD(3); RPS6KA(3),4.6,POT,ABCA2; ADK; ATG2; Abcc1; Arhgef1; BLTP2; C2CD5; C2cd5; CABIN1; CASKIN2; CCR9; CEP41; CLIP1; CSF1R; CYRIB; Ccr9; Chst12; Csf1r; Cyp310a1; DIAPH3; DNAH1; DNAH17; DTX2; DYNC1H1; Dnah17; Dop1b; Dtx2; EXT2; Ext2; FAM171B; FAM228B; FAR2; FOX2; FREM1; Far2; GPC3; Hepacam2; INTS1; INTS7; Ints7; Itgb8; KAT6B; KTN1; Kntc1; Ktn1; LARS1; LEC1; LRRC8E; Lrch1; MAGI3
0x896E,89 6E,.n,2,197,10.93,18.0,197,80,149,Unclassified,0.0,N/A,0,0.0,0.0,,0,CSPP(12); GOLGB(10); GRIPAP(5); CCDC88A(5); SCRIB(4); CCDC(4); MTCL(3); CROCC(3); SUPT20HL(3); LRSAM(2),6.1,CSPP,ABCA2; ACE2; ACSL1; ACXE; AKAP17A; Abca2; Acsl1; Adamts20; Ap5b1; BICDL2; C3; CACNA1B; CAD; CCDC136; CCDC18; CCDC186; CCDC66; CCDC88A; CDK5RAP2; CEP290; CFAP74; CG10958; CG7766; CLIP1; COX5A; CROCC; CSPP1; Cad; CadN2; Ccdc102a; Ccdc88a; Celsr1; Cep290; Cgn; Cgnl1; Cntnap4; Col6a4; Cox5a; Crocc; Crocc2; Cyp11b2; Cyp4ae1; DDB1; DIAPH2; DNF1; DOCK10; Dock10; EFCAB5; EIF2AK3; Eif2ak3
0xB42E,B4 2E,..,2,57,6.86,8.3,57,15,43,Unclassified,0.0,N/A,0,0.0,0.0,,0,MAPK(12); RPL(2); PSD(2); MYT1L(2); ARHGEF(1); spn-E(1); Ino(1); PENK(1); Ubp(1); WHAMM(1),21.1,MAPK,ACR; ARHGEF38; Abt1; Adgrg1; Arhgef38; CDC14A; CG7457; Furin; Ice1; Ino80; KIF13A; Kif13a; Lrpap1; MAPK10; MJ1531; MNE1; MYT1L; Mtrex; Myc; Nop2; PENK; PHRF1; PRP22; PSD3; RLF2; RPL37; RPS6KA4; RVB1; Rpl37; SSP120; STPG2; SYTL5; Sytl5; Tpx2; UBP1; Ubp1; Urod; WHAMM; ZNF281; Zranb3; clsC; scny; spn-E
0xE621,E6 21,.!,2,76,12.57,6.0,76,32,62,Unclassified,0.0,N/A,0,0.0,0.0,,0,GRIPAP(8); ZSWIM(3); TENT(2); CASK(2); WASHC(2); LRRC(2); RNF(2); NXPE(2); COBLL(2); PHLDB(1),10.5,GRIPAP,ARID1B; ATP6V0A4; Atp6v0a4; BMP5; Baz1b; Bmp5; CASK; CG9004; CLU; COBLL1; CUX2; Cask; Cby2; Ccdc83; Dync1i2; Fitm2; GRIPAP1; Gcna; ITPRID2; IntS6; Itprid2; LRRC36; Lcn8; MAP3K11; MTOR; Map3k1; NLRP11; NXPE1; NXPE2; PALS1; PHLDB2; PLCB2; POLA1; PSF2; PSY4; Pals1; Pola1; RBM12; RNF40; Rnf40; SCP160; SLC4A11; SLITRK3; Sin3a; TENT2; THOC2; TRPM7; Tent2; Thoc2; USP25
0x5CB9,5C B9,\.,2,226,30.27,7.5,226,84,150,Unclassified,0.0,N/A,0,0.0,0.0,,0,DYNC1H(28); CTNNB(11); SETD(6); KMT2C(5); Cyp2d(4); ARHGEF(4); ADGRB(3); RASSF(3); ZNF(3); GPS(3),12.4,DYNC1H,ABCC11; ADAMTSL3; ADE6; ADGRB2; AKAP13; ANGPT4; ANGPTL8; ARHGEF15; ARHGEF17; ARHGEF18; ASCC3; ASPM; ASXL2; Abca17; Acad11; B3gnt6; BICRAL; BOP3; BRD8; BUD5; C1orf167; CABIN1; CC2D2A; CCDC150; CCDC180; CDC42BPB; CENPC; CPLANE1; CRNKL1; CTNNB1; Ccdc137; Cgnl1; ChT; Ctnnb1; Cyp2d10; Cyp2d11; Cyp2d26; Cyp2d9; DNAH2; DOP1A; DUOX1; DYNC1H1; Ddx25; Duox1; EIF4G3; EMC1; EP300; FAM149A; FMP46; FNIP2
0x2479,24 79,$y,2,101,17.85,5.7,101,40,73,Unclassified,0.0,N/A,0,0.0,0.0,,0,CFTR(8); STXBP(5); CAST(4); BTNL(4); MUC(3); DNAH(3); LILRB(2); CHL(2); TAF(2); PHIP(2),7.9,CFTR,Adam19; Atxn2l; BTNL2; CAST; CCDC148; CD47; CFAP53; CFTR; CHL1; Cfap53; Cftr; Cirl; Col6a6; DNAH12; Dysb; EPB41L4A; ERP44; Erp44; F13B; Frem2; HAL; Hal; INPP4A; IQSEC2; Iqsec2; KALRN; KMT2C; Kalrn; LILRB2; LRRIQ1; MEC1; MUC4; MYBL2; Mtcl2; NEB; NOS2; Nrap; PCK1; PDE4DIP; PHIP; PLD1; PTGS1; Phip; Plcb3; Psd2; RIC1; ROG1; SERAC1; SETDB1; SFMBT2
0x8629,86 29,.),2,67,10.01,6.7,67,23,43,Unclassified,0.0,N/A,0,0.0,0.0,,0,HNRNPH(16); JADE(7); G3BP(3); DBN(2); RPS1A(1); Crispld(1); Cdc(1); FAHD2B(1); CYP46A(1); Jade(1),23.9,HNRNPH,ABCC12; CDC73; CIITA; CMPK1; CPD; CYP46A1; Cdc73; Crispld2; Cyp46a1; DBN1; ELP1; EPHB6; FAHD2A; FAHD2B; G3BP2; GBP7; HNRNPH1; Hnrnph1; Ipo4; JADE2; Jade2; KCNH5; KDM4C; KIF5B; Kif5b; LEM3; MJ0801; MOCS2; PHKB; Psd; RPS1A; RPS1B; RTN4; SKI3; SYNPO2L; TENT4B; TUB3; Tent4b; YJL181W; ftsP; pit; ppiD; topB
0xB79A,B7 9A,..,2,64,12.17,5.3,64,30,50,Unclassified,0.0,N/A,0,0.0,0.0,,0,PIWIL(6); SYNCRIP(3); GAA(3); STK32C(3); ZBED(2); ADAT(2); LARP1B(2); TFR(1); FAM120A(1); Map3k(1),9.4,PIWIL,ADAT3; ALOXE3; BNIP5; CDKN2D; CES4A; CHSY1; COPRS; Capn12; Cstf2; FAM120A; FNBP4; GAA; GPC1; GPR162; GRM6; Gas2l2; Inava; KBTBD11; LARP1B; LONRF3; MXRA8; Map3k21; NOP1; Neu4; Nsf2; OPLAH; PAK4; PDZRN4; PITPNM1; PIWIL1; PPP1R26; Piwil1; RSN1; Rrp1; STK32C; SUMF2; SYNCRIP; TFR2; TIF3; TRL1; Tbc1d10b; UNKNOWN_GENE; XYLT1; ZBED3; ZMAT1; ZNF219; fimD; folE; glrR; mcrA
0xA56A,A5 6A,.j,2,326,30.48,10.7,326,118,227,Unclassified,0.0,N/A,0,0.0,0.0,,0,INF(18); CEP(12); COQ8B(11); C2CD(11); DLG(7); SLC39A(4); SBF(4); SLC6A(4); PDZD(3); CHD(3),5.5,INF,ABCF3; ACER3; ADGRF3; AMIGO3; ANKMY1; ARHGEF17; ASXL1; Abcf3; Acer3; Adgrb2; Alpk2; Amz1; Aoc2; Arap1; Bhlha9; Bsn; C2CD3; CACNA1A; CACNA1S; CAPN8; CARMIL2; CARNS1; CARS2; CBWD5; CDC42BPG; CDK11B; CEMIP2; CEP170B; CEP68; CHADL; CHD4; CHRD; CMTR1; COQ6; COQ8B; CPA2; CPNE1; CT47C1; Capn8; Carmil3; Cemip2; Chrd; Coq6; Coro7; Crebbp; Ctdp1; Cyp4e1; DAB2IP; DDX42; DLG2
0x0425,04 25,.%,2,110,15.01,7.3,110,41,88,Unclassified,0.0,N/A,0,0.0,0.0,,0,TTK(4); KCNT(4); ERCC(3); ATP6V0A(3); TDRD(3); HSPA(3); FILIP1L(3); MJ(3); DNM(2); UBR(2),3.6,TTK,ADE3; AI4; AP-2alpha; AP3S1; APOL2; ARMC3; ATP6V0A1; ATP6V0A4; Ap3s1; Armc3; BLI1; CCDC18; CG7457; CHFR; CLU1; CUL2; Chc; Chfr; Cyp11a1; DCAF1; DEUP1; DNA2; DNM1; DNM1L; ELFN2; ERCC5; ESCO1; Ecm2; Etnk2; FILIP1L; HDA2; HNT3; HSPA9; Heatr9; Hspa9; IGF1R; JAK1; Jak1; KCNT1; Kif15; LOXHD1; LRRN1; LSM6; Lrrc8d; Lrrn1; MINDY3; MJ0124; MJ1220; MJ1519; MLIP
0x8B25,8B 25,.%,2,239,24.42,9.8,239,112,190,Unclassified,0.0,N/A,0,0.0,0.0,,0,GRIPAP(8); CPT(6); KDM6A(5); ERC(5); OAS(4); TBC1D8B(3); CCHCR(3); KMT2C(3); AKAP(3); POR(3),3.3,GRIPAP,ACADVL; ACTN1; AFG2A; AKAP9; AMOT; ARFGEF1; ARFGEF2; ARHGEF6; ASTN2; ATAD3A; ATAD3B; Astn2; Bag1; Brpf1; CARMIL2; CCDC166; CCDC87; CCDC88A; CCHCR1; CDC42BPA; CDKL5; CG7457; CPT2; Ca12; Cep89; Cpn2; DNAAF3; DOCK10; DZIP1; ELMO3; EML1; ENAH; ENOX1; ERC1; EXOC3L1; EXOC5; Ecpas; Enox1; Erc1; FAM186B; FAM83H; FBF1; FHOD1; FHOD3; Fes; Fhip1a; Fhod1; GPLD1; GRIPAP1; GTB1
0x36DB,36 DB,6.,2,194,37.69,5.1,194,64,150,Unclassified,0.0,N/A,0,0.0,0.0,,0,STAT(14); RB(5); MPND(4); KMT2A(4); HLA-B(4); NUP(4); SREBF(3); BPI(3); HLA-C(3); IPO(3),7.2,STAT,5-HT1A; ABCC5; ACSM2A; ACSM2B; APOC2; Agrn; BPI; Btbd8; C11orf24; CG12206; CHIA; CIC; CKAP5; COX10; CRTAC1; Chd1; Ckmt1; DENND4C; DLGAP2; Dnaaf9; E4f1; ENC1; EPHA4; ESRP2; Ehmt2; Eip74EF; Enc1; Epha4; Epm2a; Ets96B; Fbxo38; Focad; GNRH2; Gyf; HAP2; HLA-B; HLA-C; HSP104; HTT; Hhipl1; IL15RA; IMMT; IPO4; IPO5; Ift88; Igf2r; Ing3; Ipo5; Itga7; KIAA0586
0x74D3,74 D3,t.,2,99,16.89,5.9,99,34,80,Unclassified,0.0,N/A,0,0.0,0.0,,0,ADGRL(14); NRXN(3); UBAP2L(3); Taf(2); PRPF40A(2); LMO(2); Per(1); ECT(1); BCK(1); Hcf(1),14.1,ADGRL,ADGRL3; AFTPH; AGA2; ALG13; ATF2; Adgrl3; Ankra2; BCK2; BCL10; BLTP1; BSC1; CD44; CG31760; CNOT3; CUL4B; Cd96; Cx3cl1; DOT6; ECT2; EGT2; Egr2; Foxp2; GLI3; Gld2; HIPK2; HUWE1; Hcf; Hipk2; LDB3; LMBRD2; LMO7; Lmbrd2; MAP4; MEGF9; MIDN; MSN4; MTUS2; Mettl24; Mex3d; NCW2; NLGN4Y; NRG3; NRXN3; Nrg3; Nrxn3; PHO89; PIK3C2G; POM121B; POM121L2; PPIP5K1
0x8563,85 63,.c,2,70,10.2,6.9,70,29,53,Unclassified,0.0,N/A,0,0.0,0.0,,0,CEP(6); DNMT3B(5); ZNF(4); RNF(3); B4GALNT(3); UBOX(2); CNTRL(2); IGF2R(2); Polr2A(1); ABCA(1),8.6,CEP,ABCA13; AFF3; ANKRD31; ATP9B; Arp53D; B4GALNT1; B4galnt1; CDC25; CEP192; CEP43; CLA4; CNTRL; Cntn2; Cubn; DNAH14; DNMT3B; DOCK10; Dagla; Dgkd; Dock8; EIF3E; ERICH1; Faf1; IDE; IGF2R; IQCA1L; KRT24; MID1; MITF; MLP1; MTF1; Mcf2l; Mitf; N4BP2L2; Nlrp4f; PAN3; PNPLA7; Plekhg2; Polr2A; RNF39; Rcn1; SPTAN1; Srms; TNS3; UBAP2L; UBOX5; Ubap2l; ZNF423; ZNF566; Znf423
0xB79E,B7 9E,..,2,81,6.47,12.5,81,38,67,Unclassified,0.0,N/A,0,0.0,0.0,,0,ITGB(5); TMC(3); CCHCR(3); MBD(3); RPL(2); ARHGEF(2); ZNF(2); TERT(2); PLPPR(2); GDF(1),6.2,ITGB,ALB; ARHGAP22; ARHGEF2; Adamts19; BNIP5; CAMSAP3; CC2D1A; CCDC71L; CCHCR1; CRLF1; Camsap3; Ccdc177; DHX38; DNAAF2; Etaa1; FAM83H; FMNL1; Fmnl1; GDF10; GRID2IP; Gbx1; INCENP; ITGB7; Irx6; Itgb7; Kifc2; LIMCH1; LRFN4; MAN2A2; MBD1; MCCC1; MEX3C; MTA2; MYLK; Map7; Mta2; Myrip; NCKAP5L; NINL; NOD2; NRXN2; Nod2; OAS3; Ork1; PDZRN4; PLPPR3; RPL19; RpL19; Rpl19; Rsph3a
0x0690,06 90,..,2,126,8.61,14.6,126,38,108,Unclassified,0.0,N/A,0,0.0,0.0,,0,CSDE(6); MJ(4); TRIM(4); NRXN(3); UNKNOWN_GENE(3); ACBD(3); DEUP(3); CD(2); NAV(2); Uap(1),4.8,CSDE,ABCA10; ABF1; ACBD5; ALCAM; ALKBH8; APA1; AREG; Ace; Alcam; Alkbh8; BNIP3L; CAMTA1; CCR4; CD163; CNOT6L; CR2; CSDE1; Crim1; Csde1; DCX-EMAP; DEUP1; DNF2; DNMT3B; DOCK5; Ddx21; Dock5; Dyrk2; EAF3; EAP1; Edc3; FAM111B; FMP25; Filip1l; GAC1; GIS1; GPC4; Gclc; Ge-1; Grip91; IntS6; KY; Ky; Lrrd1; MAC1; MAGI3; MAP7; MATN2; MET4; MGA2; MJ0418
0xC820,C8 20,. ,2,181,16.5,11.0,181,75,124,Unclassified,0.0,N/A,0,0.0,0.0,,0,DTNA(8); CCDC88A(7); ERC(7); RB(6); DDX(4); DMD(4); LMO(4); FANCM(4); MYO9B(3); PATJ(3),4.4,DTNA,ADAM17; ADGRL2; AGBL2; AKAP9; ANKRD26; ARHGEF39; ASXL1; Arfgap3; BEM3; Baz1b; CBWD5; CCDC88A; CEP164; CFAP99; CHD4; CTK2; CWC24; Ccdc171; Ccz1; Cntln; Cspp1; DDX10; DDX11; DIAPH2; DMD; DOP1; DTNA; Ddx10; Dmd; Dtna; ERC1; ERC2; ERVK-7; Eif3b; Eif5b; Erc1; Erc2; Ercc6; FAM161A; FAM184A; FANCM; FBP2; FGD6; FHAD1; FRMPD3; Fam13b; Fam204a; GALNT4; GCC2; GOLGA4
0x5451,54 51,TQ,2,140,17.55,8.0,140,43,110,Unclassified,0.0,N/A,0,0.0,0.0,,0,DHCR(9); MJ(7); ADGRL(6); ANO(5); TMEM(4); CNTNAP(4); CDH(4); Slc6a(3); STXBP(2); BMH(2),6.4,DHCR,ABCA10; ABCC8; ADGRL2; ALG7; ANO3; ANO5; ANO6; ATF6; Abca9; Adgrl2; BMH1; BMH2; BXI1; CACNA1S; CDH18; CDH6; CNTNAP4; Cacna1s; Cdh6; DHCR7; DOCK1; Dhcr7; Dock1; ECM30; GAL2; GPR18; Glce; HAPLN3; HIR3; HXT4; HXT8; Hcar2; IDE; IFT25; IFT56; ILDR1; ITCH; Ift25; KCNH7; Kcnh7; LDB17; LMBRD1; LPAR4; LRBA; Ldah; Lpar4; Lsp1gamma; MJ0233; MJ0811; MJ0875
0x082F,08 2F,./,2,66,8.5,7.8,66,30,53,Unclassified,0.0,N/A,0,0.0,0.0,,0,CTNND(5); RERE(3); H1-(3); USP(3); CCDC(2); ZNF(2); PRAM(2); RPL(2); SH3D(2); MYLK(1),7.6,CTNND,ABCB5; AEBP1; BRE5; Brd2; CCDC174; CEF1; CFAP96; CG8833; CTNND1; Ccdc174; Ccnb3; Ctnnd1; FMN1; Fmn1; GPATCH1; GluRIA; H1-1; H1-5; HMGXB3; HP1BP3; HUNK; Klp68D; LASP1; MAP4; MYLK2; MYO5; Otud4; PHF3; PPIL2; PRAM1; RERE; RNP1; RPL4; RTTN; Rere; SF3B2; SH3D19; SSX2IP; Sf3b2; Sh3d19; Sin3a; Slc12a2; Sphkap; TTC3; UBTF; UNKNOWN_GENE; USP36; Ubtf; XRRA1; ZNF223
