word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x9882,2,144,25.4,5.7,144,39,103,Immune,7.14,0.0022567342362759587,4,2,Immune(7.14x); RNA processing(5.57x)
0xDC8D,2,58,10.1,5.7,58,23,53,Unclassified,0,1.0,0,0,
0x5F72,2,52,9.1,5.7,52,29,44,Unclassified,0,1.0,0,0,
0xE428,2,66,11.5,5.7,66,13,52,Unclassified,0,1.0,0,0,
0x508D,2,73,13.0,5.6,73,25,67,Unclassified,0,1.0,0,0,
0x1620,2,89,15.9,5.6,89,35,77,Unclassified,0,1.0,0,0,
0x3625,2,66,11.8,5.6,66,19,56,Unclassified,0,1.0,0,0,
0x75D9,2,122,21.8,5.6,122,39,103,Unclassified,0,1.0,0,0,
0xA20A,2,163,28.9,5.6,163,49,140,RNA processing,3.32,0.008771523579098644,6,1,RNA processing(3.32x)
0x5E42,2,115,20.5,5.6,115,39,98,RNA processing,4.18,0.0027820391998153596,6,1,RNA processing(4.18x)
0xD5B2,2,248,44.1,5.6,248,91,205,DNA repair,3.87,0.00023923856589262908,10,1,DNA repair(3.87x)
0x1881,2,90,16.1,5.6,90,33,77,Unclassified,0,1.0,0,0,
0xE5D7,2,94,16.7,5.6,94,31,79,Kinase,3.65,6.273723321763607e-06,14,2,Kinase(3.65x); Signaling(3.04x)
0x7417,2,61,10.9,5.6,61,26,53,Unclassified,0,1.0,0,0,
0x1618,2,71,12.6,5.6,71,27,63,Unclassified,0,1.0,0,0,
0x909D,2,177,31.8,5.6,177,64,152,Unclassified,0,1.0,0,0,
0x5C9D,2,71,12.7,5.6,71,19,56,Unclassified,0,1.0,0,0,
0x1420,2,57,10.1,5.6,57,17,47,Unclassified,0,1.0,0,0,
0xB5D0,2,93,16.5,5.6,93,41,84,Unclassified,0,1.0,0,0,
0x79E6,2,204,37.2,5.5,204,78,174,RNA processing,4.18,2.472233773958149e-05,12,2,RNA processing(4.18x); Nuc acid bind(1.8x)
0x7628,2,262,47.5,5.5,262,75,203,DNA repair,6.11,1.476825648665037e-07,13,2,DNA repair(6.11x); Chromatin(3.54x)
0x2B62,2,270,48.8,5.5,270,70,221,RNA processing,3.49,0.0010004625743931202,9,1,RNA processing(3.49x)
0x50B9,2,89,16.1,5.5,89,33,80,Unclassified,0,1.0,0,0,
0xE795,2,87,15.7,5.5,87,28,75,Unclassified,0,1.0,0,0,
0x98AD,2,109,19.8,5.5,109,32,84,Unclassified,0,1.0,0,0,
0x8690,2,69,12.5,5.5,69,17,63,Kinase,4.28,6.34011156117113e-05,9,1,Kinase(4.28x)
0x2456,2,99,18.0,5.5,99,40,83,Kinase,3.63,3.155688774788673e-07,18,2,Kinase(3.63x); Signaling(3.06x)
0x688D,2,76,13.9,5.5,76,31,70,Unclassified,0,1.0,0,0,
0x596F,2,73,13.2,5.5,73,27,65,Unclassified,0,1.0,0,0,
0xADB6,2,109,19.7,5.5,109,33,93,Unclassified,0,1.0,0,0,
0x5F7D,2,114,20.8,5.5,114,44,92,Kinase,3.49,3.2918260854477154e-07,19,1,Kinase(3.49x)
0x90A9,2,83,15.1,5.5,83,25,66,RNA processing,5.43,0.0019004315345853876,5,2,RNA processing(5.43x); Nuc acid bind(2.68x)
0x5963,2,63,11.6,5.5,63,25,53,Kinase,2.58,0.008369954675355474,8,1,Kinase(2.58x)
0x134D,2,57,10.4,5.5,57,20,44,Unclassified,0,1.0,0,0,
0x18A2,2,292,52.8,5.5,292,97,249,Chromatin,3.52,0.0009996827644288388,9,3,Chromatin(3.52x); DNA repair(2.91x); RNA processing(2.8x)
0xA5DA,2,102,18.6,5.5,102,43,92,Unclassified,0,1.0,0,0,
0xF628,2,71,12.9,5.5,71,21,64,Unclassified,0,1.0,0,0,
0x2CAD,2,70,12.7,5.5,70,25,53,Chromatin,6.07,0.003847845659277276,4,1,Chromatin(6.07x)
0x98A9,2,79,14.4,5.5,79,26,64,Immune,8.04,0.005900345478095401,3,1,Immune(8.04x)
0x20BD,2,119,21.9,5.4,119,40,97,DNA repair,5.29,0.0008360441672478455,6,1,DNA repair(5.29x)
0xD89D,2,516,95.1,5.4,516,155,421,Cytoskeleton,3.28,0.005456520780624751,7,4,Cytoskeleton(3.28x); DNA repair(2.96x); Proteolysis(2.05x); Signaling(1.7x)
0x89D0,2,86,15.9,5.4,86,28,74,Chromatin,5.42,0.0058556066916861564,4,1,Chromatin(5.42x)
0x85D8,2,168,30.9,5.4,168,46,136,Chromatin,4.12,0.006925778405006017,5,1,Chromatin(4.12x)
0x25A1,2,184,34.2,5.4,184,70,150,DNA repair,3.53,0.003546818432211893,7,2,DNA repair(3.53x); Signaling(2.02x)
0x2E72,2,62,11.4,5.4,62,23,47,DNA repair,6.13,0.003654559375170754,4,1,DNA repair(6.13x)
0x77D8,2,94,17.3,5.4,94,25,75,RNA processing,6.52,0.00023299671316177875,6,1,RNA processing(6.52x)
0xA697,2,85,15.6,5.4,85,30,69,Unclassified,0,1.0,0,0,
0xDF72,2,132,24.5,5.4,132,42,104,Chromatin,4.52,0.004678937036684275,5,1,Chromatin(4.52x)
0xA208,2,118,21.7,5.4,118,25,97,Protein folding,6.18,0.003607023012221981,4,1,Protein folding(6.18x)
0x420B,2,113,20.9,5.4,113,44,99,Chromatin,6.03,0.00013447923063838744,7,2,Chromatin(6.03x); DNA repair(4.01x)
0xE620,2,65,12.1,5.4,65,18,54,Unclassified,0,1.0,0,0,
0x1428,2,74,13.8,5.4,74,17,56,GTPase,8.69,0.0009429026060341117,4,2,GTPase(8.69x); Protein folding(6.82x)
0xB620,2,119,22.0,5.4,119,31,100,Unclassified,0,1.0,0,0,
0x820A,2,116,21.5,5.4,116,29,97,DNA repair,4.86,0.008583371461181438,4,1,DNA repair(4.86x)
0xB6DA,2,55,10.1,5.4,55,17,45,Transport,3.32,0.0028013072580767434,7,1,Transport(3.32x)
0x956B,2,83,15.8,5.3,83,26,69,Unclassified,0,1.0,0,0,
0x98A2,2,162,30.7,5.3,162,53,142,Unclassified,0,1.0,0,0,
0x6289,2,341,64.7,5.3,341,108,279,Ion channel,7.06,5.547054884332244e-05,7,3,Ion channel(7.06x); DNA repair(4.24x); Signaling(1.83x)
0x208D,2,141,26.8,5.3,141,39,116,DNA repair,5.42,0.0007276450883470071,6,2,DNA repair(5.42x); Chromatin(4.86x)
0x609D,2,129,24.3,5.3,129,39,107,Signaling,2.41,0.0062909873316709004,10,1,Signaling(2.41x)
0x5823,2,57,10.7,5.3,57,13,43,Signaling,4.34,0.0012586095769843918,6,1,Signaling(4.34x)
0xD0AD,2,266,49.9,5.3,266,80,229,Chromatin,5.69,1.0394218501914265e-06,12,1,Chromatin(5.69x)
0x509D,2,169,32.2,5.2,169,60,143,Kinase,2.15,0.002018519391836651,16,1,Kinase(2.15x)
0x20AD,2,227,43.3,5.2,227,67,197,Unclassified,0,1.0,0,0,
0xB6D0,2,108,20.8,5.2,108,24,82,Unclassified,0,1.0,0,0,
0x8289,2,85,16.4,5.2,85,24,70,Signaling,3.14,0.002449481552429786,8,1,Signaling(3.14x)
0x2081,2,106,20.5,5.2,106,33,87,Proteolysis,3.85,0.0039826089412065375,6,1,Proteolysis(3.85x)
0x9425,2,69,13.4,5.2,69,23,61,Kinase,2.81,0.004752669082875012,8,1,Kinase(2.81x)
0xD8A1,2,241,46.0,5.2,241,78,201,RNA processing,2.78,0.007736158962368958,8,1,RNA processing(2.78x)
0x7620,2,182,34.8,5.2,182,59,147,Cytoskeleton,4.92,0.00868160506209152,4,2,Cytoskeleton(4.92x); Kinase(2.46x)
0x5827,2,113,22.0,5.1,113,38,92,Unclassified,0,1.0,0,0,
0x956E,2,53,10.4,5.1,53,25,46,Unclassified,0,1.0,0,0,
