word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x4D34,2,580,54.6,10.6,580,97,372,Immune,2.21,0.0018983042278443191,16,2,Immune(2.21x); Proteolysis(2.1x)
0xA28A,2,195,18.3,10.6,195,53,158,Unclassified,0,1.0,0,0,
0x77D1,2,62,5.9,10.6,62,15,35,Cell adhesion,16.3,0.006384407035808567,2,1,Cell adhesion(16.3x)
0x772C,2,66,6.2,10.6,66,19,38,Unclassified,0,1.0,0,0,
0x0825,2,128,12.2,10.5,128,46,101,Cell adhesion,7.97,0.00598331570906511,3,1,Cell adhesion(7.97x)
0xDF7D,2,861,82.6,10.4,861,179,545,Chromatin,2.49,0.00038748386523787217,17,2,Chromatin(2.49x); Transcription(1.67x)
0x8828,2,193,18.6,10.4,193,48,149,Chromatin,3.28,0.009077233406141236,6,1,Chromatin(3.28x)
0x5B98,2,108,10.4,10.4,108,36,86,Unclassified,0,1.0,0,0,
0x79E7,2,139,13.4,10.4,139,37,107,Unclassified,0,1.0,0,0,
0x2CBD,2,94,9.3,10.1,94,21,63,Unclassified,0,1.0,0,0,
0x5B90,2,110,10.9,10.1,110,31,83,Unclassified,0,1.0,0,0,
0xB5D7,2,114,11.4,10.0,114,39,86,Unclassified,0,1.0,0,0,
